phy_id,oneline,county_fips,county_name,lat,lon,status
41529,"1113 Washington Rd. Thomson, GA 30813",13189,McDuffie County,33.486968535998,-82.504966315911,matched
33073,"1000 Riverburch Pkwy. Dalton, GA 30721",13313,Whitfield County,34.7792,-84.9339,zip_fallback
49052,"1990 Limestone Pkwy, Ste 100 Gainesville, GA 30501",13139,Hall County,34.320909921196,-83.803586256628,matched
12029,"1314 West Ridge Rd. Gainesville, GA 30501",13139,Hall County,34.27549406868,-83.822654723608,matched
51848,"1365 Clifton Rd, Suite 6400 Atlanta, GA 30322",13089,DeKalb County,33.791682571111,-84.32086004756,matched
60348,"4775 Pastry Lane Acworth, GA 30101",13067,Cobb County,34.069343232839,-84.644859963921,matched
93692,"1170 Chulio Road SE Rome, GA 30161",13115,Floyd County,34.198552648073,-85.131569575856,matched
57998,"1799 Briarcliff Rd N E, Ste X Atlanta, GA 30306",13089,DeKalb County,33.80535253189,-84.336742732779,matched
71213,"163 Hospital Dr Toccoa, GA 30577",13257,Stephens County,34.592977656437,-83.347232665421,matched
80246,"4441 Atlanta Road SE Smyrna, GA 30082",13067,Cobb County,33.846730338823,-84.492994938119,matched
73718,"316 N. Broad Street, Suite 240 Wnder, GA 30680",13013,Barrow County,33.997856844863,-83.703372388169,matched
47801,"1315 Jesse Jewell Pkwy (Suite 200) Gainesville, GA 30501",13139,Hall County,34.3073,-83.8256,zip_fallback
36984,"870 A. Austin Drive Demorest, GA 30535",13137,Habersham County,34.585753913141,-83.53660780735,matched
92319,"1000 Medical Center Boulevard Lawerenceville, GA 30046",13135,Gwinnett County,33.9496,-83.9942,zip_fallback
87644,"917 W. Gordon Street, Suite A Thomaston, GA 30286",13293,Upson County,32.887192010849,-84.336775787936,matched
62170,"100 S. Madison Street Thomasville, GA 31792",13275,Thomas County,30.836836289816,-83.981030874996,matched
36716,"415 N. Jackson St. Americus, GA 31709",13261,Sumter County,32.075748565546,-84.233756601242,matched
57747,"260 College St Blakely, GA 39823",13099,Early County,31.379309435454,-84.939500366636,matched
60947,"195 N Broad St. Alamo, GA 30411",13309,Wheeler County,32.133,-82.7944,zip_fallback
79480,"100 Gross Crescent Circle Fort Oglethorpe, GA 30742",13047,Catoosa County,34.9506,-85.2432,zip_fallback
57804,"10200 Ford Ave., Ste 101 Richmond Hill, GA 31324",,,,,no_match
67276,"2001 East Madison Street Seattle, WA 98122",53033,King County,47.617247591699,-122.306020677439,matched
77960,"1525 Chattanooga Rd Dalton, GA 30720",13313,Whitfield County,34.786066267976,-84.978271495436,matched
52698,"3222-A Shrine Rd Brunswick, GA 31520",13127,Glynn County,31.177457972085,-81.481513930878,matched
49332,"200 Georgia Avenue Valdosta, GA 31698",13185,Lowndes County,30.851290676097,-83.290275636834,matched
94969,"3230 Wildwood Plantation Dr Valdosta, GA 31605",13185,Lowndes County,30.881781066256,-83.304128660404,matched
67547,"3400A Old Milton Parkway; Bldg. A Alpharetta, Ga 30005",13121,Fulton County,34.068010108488,-84.261819396148,matched
70173,"706 Dixie St Ste. 320 Carrollton, GA 30117",13045,Carroll County,33.570462132455,-85.072387386346,matched
56934,"1434 Broadrick Drive Dalton, GA 30720",13313,Whitfield County,34.792172597647,-84.98579116448,matched
58824,"1120 15th Street BLW 6033 Augusta, GA 30912",13245,Richmond County,33.4705,-81.9881,zip_fallback
18784,"1120 15th St, BIW6033 Augusta, GA 30912",13245,Richmond County,33.4705,-81.9881,zip_fallback
27662,"1350 Waalton Way Augusta, GA 30901",13245,Richmond County,33.4601,-81.973,zip_fallback
64344,"1405 Clifton Rd N E Atlanta, GA 30022",13089,DeKalb County,33.795204707156,-84.321163605857,matched
93660,"2200 Hwy 155 N McDonough, GA 30252",13151,Henry County,33.509735502371,-84.139347600663,matched
91156,"1101 Nor Tec Dr Conyers, GA 30013",13247,Rockdale County,33.6436,-83.9684,zip_fallback
54761,"1265 Hwy 54 West, Ste 402 Fayetteville, GA 30214",13113,Fayette County,33.451024572954,-84.507127628204,matched
87917,"411 Town Park Boulevard Evans, GA 30809",13073,Columbia County,33.531859198637,-82.133946349363,matched
74378,"5673 Peachtree Dunwoody Rd Atlanta, GA 30342",13121,Fulton County,33.908457446058,-84.351769626231,matched
67870,"200 Crescent Center Pkwy Tucker, GA 30084",13089,DeKalb County,33.838209454864,-84.247205785914,matched
51074,"2001 Antioch Rd. Dalton, GA 30720",13313,Whitfield County,34.733914081736,-84.953161777259,matched
53590,"3550 Preston Ridge Road Alpharetta, GA 30005",13121,Fulton County,34.070922002073,-84.255867336518,matched
30421,"5501 Dunwoody Village Pkwy Dunwoody, GA 30338",13089,DeKalb County,33.9669,-84.3249,zip_fallback
61249,"5836 Buford Hwy, Ste C Norcross, GA 30071",13135,Gwinnett County,33.936201648718,-84.214265851899,matched
19640,"2000 Clearview Ave, Ste 111 Doraville, GA 30340",13089,DeKalb County,33.901320024535,-84.274094408745,matched
60193,"1314 Concord Road SE Smyrna, GA 30080",13067,Cobb County,33.880206433065,-84.515364183277,matched
53311,"663 Lanier Pk. Dr. Gainesville, GA 30501",13139,Hall County,34.320536621308,-83.797502403807,matched
58271,"1412 Milstead Avenue NE, Building A, Suite 100 Conyers, GA",13247,Rockdale County,33.680212139367,-84.000090699245,matched
48003,"801 W Gordon St Thomaston, GA 30286",13293,Upson County,32.887196454205,-84.336229086687,matched
79758,"73 South West Park Street Baxley, GA 31513",13001,Appling County,31.776940510706,-82.349743860409,matched
30242,"2412 N Oak St. Valdosta, GA 31602",13185,Lowndes County,30.85878349099,-83.292601267565,matched
56189,"550 Peachtree NE MOT 10th Floor Suite 1075 Atlanta, GA 30",13121,Fulton County,33.769677722421,-84.38522147589,matched
49512,"8 Perimeter Center E Apt. 1414 Atlanta, GA 30045",13089,DeKalb County,33.926374287383,-84.336487414845,matched
21140,"151 S Houston Lake Rd, Ste 110 Warner Robins, GA 31088",13153,Houston County,32.616373469333,-83.681734054376,matched
77604,"2690 Hamilton Mill Road, Suite 100 Buford, GA 30519",13135,Gwinnett County,34.080738661263,-83.921683784874,matched
85671,"2100 Riveredge Pkwy Suite 500 5th floor, GA 30328",13121,Fulton County,33.904868588938,-84.439689884019,matched
25814,"2220 Atlanta Rd. SE ste. 103 Smyrna, GA 30080",13067,Cobb County,33.899114356926,-84.522926897153,matched
25814,"1115 Mt. Zion Rd. Morrow, GA 30260",13063,Clayton County,33.571717344313,-84.353050033834,matched
69198,"4855 Floyd Rd SW, Ste 104 Mableton, GA 30126",13067,Cobb County,33.83537510497,-84.576021766649,matched
17811,"3651 Wheeler Road Augusta, GA 30909",13245,Richmond County,33.482722274457,-82.092763636709,matched
68171,"1348 Walton Way Augusta, GA 30901",13245,Richmond County,33.4601,-81.973,zip_fallback
33412,"1120 15th St.; Suite BA 9413 Augusta, Ga 30912",13245,Richmond County,33.4705,-81.9881,zip_fallback
87655,"777 Hemlock Street, MSC 114 Macon, GA 31201",13021,Bibb County,32.833119615795,-83.636290487022,matched
82138,"5665 New Northside Drive, Suite 320 Atlanta, GA 30328",13121,Fulton County,33.9335,-84.3958,zip_fallback
60065,"663 Lanier Park Dr Gainesville, GA 30501",13139,Hall County,34.320536621308,-83.797502403807,matched
44870,"4072 Atlanta Highway Loganville, GA 30052",13135,Gwinnett County,33.846143753515,-83.911202911537,matched
47739,"115 N. Park Trl Stockbridge, GA 30281",13151,Henry County,33.512967036155,-84.230677790809,matched
99526,"1133 Eagles Landing Parkway Stockbridge, GA 30281",13151,Henry County,33.5633,-84.2165,zip_fallback
50584,"260 Peachtree St NW Atlanta, GA 30303",13121,Fulton County,33.760412042502,-84.387638765183,matched
47830,"260 Peachtree St. NW, Suite 2200 Atlanta, GA 30303",13121,Fulton County,33.760412042502,-84.387638765183,matched
53850,"990 Hammond Drive, Suite 525 Sandy Springs, GA 30328",13121,Fulton County,33.918998718567,-84.355314026163,matched
60820,"2700 Clairmont Road Atlanta, GA 30329",13089,DeKalb County,33.835028807088,-84.311113646713,matched
20582,"3193 Howell Mill Road, NE Suite 323 Atlanta, GA 30327",13121,Fulton County,33.841457455711,-84.427492386304,matched
79477,"1400 Twillie Road, NE Atlanta, GA 30329",13089,DeKalb County,33.8236,-84.3214,zip_fallback
60517,"507 W 3rd Ave Ste.8A Albany, GA 31701",13095,Dougherty County,31.590285325839,-84.159281832197,matched
85523,"3315 N. Valdosta Road, Suite A Valdosta, GA 31602",13185,Lowndes County,30.878749062804,-83.296469981456,matched
77321,"417 3rd Ave Albany, GA 31701",13095,Dougherty County,31.59028532575,-84.156564208956,matched
61343,"417 3rd Avenue Albany, GA 31701",13095,Dougherty County,31.59028532575,-84.156564208956,matched
53477,"275 Collier Rd, Suite 300 Atlanta, GA 30309",13121,Fulton County,33.808794873889,-84.398900578833,matched
57169,"227 Riverstone Drive Canton, GA 30114",13057,Cherokee County,34.246909216932,-84.48145500744,matched
58345,"1735 S Highway 27 Carrollton, GA 30117",13045,Carroll County,33.61363761476,-85.08956813286,matched
11959,"1720 Reynolds Street Waycross, Ga 31501",13299,Ware County,31.205066603696,-82.337711010803,matched
48034,"1101 Ocilla Rd Douglas, GA 31534",13069,Coffee County,31.509608155723,-82.8633676691,matched
57079,"706 Dixie Street Carrollton, GA 30117",13045,Carroll County,33.570462132455,-85.072387386346,matched
86268,"633 Stephenson Ave Savannah, GA 30405",13051,Chatham County,32.010402292458,-81.101359712261,matched
33243,"2000 10th Ave.Ste.410 Columbus, Ga 31904",13215,Muscogee County,32.480848835054,-84.979442189596,matched
62170,"110 Russell Dr Dublin, Ga 31021",13175,Laurens County,32.530670739383,-82.942344073618,matched
24689,"205 Rees St Americus, GA 31709",13261,Sumter County,32.072470626558,-84.223412790039,matched
28058,"3000 Schatulga Rd Columbus, GA 31907",13215,Muscogee County,32.489234853002,-84.86944640995,matched
62155,"108 Prominence Ct Ste. 200 Dawsonville, GA 30534",13085,Dawson County,34.368083581912,-84.033824772253,matched
47346,"73 Maxwell Lane Dahlonega, GA 30533",13187,Lumpkin County,34.5299,-83.9798,zip_fallback
22668,"406 S. West Street Bainbridge, GA 39819",13087,Decatur County,30.902932765422,-84.576576244329,matched
78637,"3000 Schatulga Road Columbus, GA 31907",13215,Muscogee County,32.489234853002,-84.86944640995,matched
56276,"14557 Highway 19, Ste A Griffin, GA 30224",13231,Pike County,33.181740889306,-84.299823093712,matched
58645,"1980 Friendship Rd Suite 104 Hoschton, GA 30548",13139,Hall County,34.109576952576,-83.872179305815,matched
58645,"1980 Friendship Rd, Suite 104 Hoschton, GA 30548",13139,Hall County,34.109576952576,-83.872179305815,matched
51353,"340 North Milledge Ave, Suite B Athens, GA 30601",13059,Clarke County,33.95761894597,-83.389168157403,matched
61856,"3905 Brookside Pkwy Suite 300 Alpharetta, GA 30022",13121,Fulton County,34.061572411903,-84.250330855738,matched
57221,"1412 Milstead Ave NE Conyers, GA 30012",13247,Rockdale County,33.680212139367,-84.000090699245,matched
82611,"706 Dixie Street Carrollton, GA 30117",13045,Carroll County,33.570462132455,-85.072387386346,matched
74238,"2518 Jimmy Lee Smith Parkway Hiram, GA 30141",13223,Paulding County,33.902373236585,-84.78510534499,matched
64621,"5665 New Northside Drive, Suite 320 Atlanta, GA 30328",13121,Fulton County,33.9335,-84.3958,zip_fallback
60614,"455 Nathen Dean Blvd. Dallas, GA 30132",13223,Paulding County,33.910183420384,-84.825069617031,matched
23898,"3815 Harrison Rd Loganville, GA 30052",13135,Gwinnett County,33.851774632829,-83.92803889527,matched
74404,"550 Medical Center Blvd. Lawrenceville, GA 30046",13135,Gwinnett County,33.964990025084,-84.015436556095,matched
74932,"2100 Riveredge Parkway, Suite 400 4th Floor Atlanta, GA 30",13121,Fulton County,33.904868588938,-84.439689884019,matched
69324,"2174 North Druid Hills Road NE, 5th Floor Atlanta, GA 30329",13089,DeKalb County,33.830532117605,-84.333361858039,matched
61138,"304 5th Ave. Decatur, GA 30030",13089,DeKalb County,33.753465458115,-84.305137179443,matched
60777,"209 Pendleton Dr Valdosta, GA 31603",13185,Lowndes County,30.863160742968,-83.287040197558,matched
65398,"4221 Atlanta Highway Loganville, GA 30052-7316",13135,Gwinnett County,33.843392359615,-83.908894501293,matched
62170,"1120 W. Broad Ave Albany, GA 31707",13095,Dougherty County,31.576778738087,-84.178229950254,matched
54832,"45 N Highland Ave Atlanta, GA 30307",13089,DeKalb County,33.7691,-84.336,zip_fallback
62448,"101 Hartford Rd Fort Gaines, GA 39851",13061,Clay County,31.60373502839,-85.050028187539,matched
84020,"15151 Alcovy Road Covington, GA 30014",13217,Newton County,33.628001755285,-83.830025905526,matched
24680,"4864 JIMMY CARTER BLVD SUITE 203 NORCROSS, GA 30093",13135,Gwinnett County,33.894374091005,-84.196667379052,matched
34751,"989 St. Sebastian Way, EF-100 Augusta, GA 30912",13245,Richmond County,33.470169169883,-81.984543116965,matched
35374,"413 Pottery Factory Dr Commerce, GA 30529",13011,Banks County,34.249948957679,-83.46271701785,matched
41549,"11459 Johns Creek Pkwy (Suite 250) Johns Creek, GA 30097",13121,Fulton County,34.058342986193,-84.16651341573,matched
22760,"University Health Ctr, 370 River Rd Athens, GA 30602",13059,Clarke County,33.939087953669,-83.369000584273,matched
84672,"3950 Austell Road Austell, GA 30106",13067,Cobb County,33.85823790358,-84.600561197622,matched
91220,"115 Cherry St Marietta, GA 30060",13067,Cobb County,33.967901316461,-84.548904948472,matched
50260,"755 Mt. Vernon Hwy. NE, #150 Atlanta, GA 30328",13121,Fulton County,33.928390263801,-84.362388403539,matched
71219,"Butner Road Fairburn, GA 30213",13121,Fulton County,33.5648,-84.5809,zip_fallback
55345,"3343 US Hwy 84 Ste.103 Blackshear, GA 31516",13229,Pierce County,31.298996619458,-82.248402703889,matched
42368,"1625 Sunset Blvd Screven, GA 31560",13305,Wayne County,31.5168,-82.0397,zip_fallback
78181,"1120 15th Street, Suite BB4523 Augusta, GA 30912",13245,Richmond County,33.4705,-81.9881,zip_fallback
74750,"1506 Thornton Ave, Ste C Dalton, GA 30720",13313,Whitfield County,34.7635,-84.9875,zip_fallback
74765,"311 Jones Mill Rd Statesboro, GA 30458",13031,Bulloch County,32.443814880725,-81.759233043999,matched
30876,"447 N. Belair Rd. Evans, GA 30809",13073,Columbia County,33.530881039215,-82.130744367188,matched
34372,"450 Georgia Ave., Ste B Statesboro, GA 30467",13031,Bulloch County,32.420892817929,-81.776379496859,matched
49835,"1220 George C. Willson Drive Augusta, GA 30909",13245,Richmond County,33.481259949755,-82.087048521565,matched
40520,"117 Kite Road Swainsboro, GA 30401",13107,Emanuel County,32.592881234942,-82.346257671177,matched
78254,"1300 Ridenour Boulevard NW, Suite 100 Kennesaw, GA 301",13067,Cobb County,33.995419565256,-84.589495841798,matched
67639,"60 Oak Hill Blvd (Suite 201) Newnan, GA 30265",13077,Coweta County,33.402698640008,-84.710767426609,matched
41486,"2796 FA Hwy 20 S Conyers, GA 30013",13247,Rockdale County,33.615088869754,-84.014603165079,matched
25648,"1014 Fayetteville Rd Atlanta, GA 30316",13089,DeKalb County,33.727110337674,-84.32093502974,matched
49237,"1017 Fayetteville Rd. Ste. A Atlanta, Ga 30316",13089,DeKalb County,33.726337390506,-84.321972038366,matched
32839,"250 NORTH AVE ATHENS, GA 30601",13059,Clarke County,33.971683631132,-83.36653443049,matched
67608,"114 Sloan Street Roswell, GA 30075",13121,Fulton County,34.015358306867,-84.359003564107,matched
48148,"2124 Candler Rd Decatur, GA 30032",13089,DeKalb County,33.728906964674,-84.280825936385,matched
66355,"710 Center Street Columbus, GA 31901",13215,Muscogee County,32.481333166278,-84.983088673957,matched
82138,"710 Center Street Columbus, GA 31909",13215,Muscogee County,32.481333166278,-84.983088673957,matched
72082,"601 South 8th St Griffin, GA 30224",13255,Spalding County,33.23963704455,-84.265769153328,matched
68336,"8028 Senoia Road, Suite 100 Fairburn, GA 30213",13121,Fulton County,33.535824724284,-84.576848173407,matched
26314,"1062 Forsyth Street (Suite 1B) Macon, GA 31201",13021,Bibb County,32.835757244943,-83.638553121348,matched
63728,"5303 Adams Street, Suite B Covington, GA 30014",13217,Newton County,33.600910528417,-83.843974244065,matched
53313,"1405 Clifton Rd. Ne Atlanta, GA 30322",13089,DeKalb County,33.795204707156,-84.321163605857,matched
85269,"2578 Helen HIghway Cleveland, GA 30528",13311,White County,34.637712502493,-83.743793685033,matched
83715,"2501 North Patterson Street Valdosta, GA 31603",13185,Lowndes County,30.861670540771,-83.28881183844,matched
47085,"809 A East 11th Ave Cordele, GA 31015",13081,Crisp County,31.968854520921,-83.770506890634,matched
34042,"130 Moore Street Omega, GA 31775",13277,Tift County,31.34873018847,-83.590952990873,matched
46887,"5855 Jimmy Carter Blvd Norcross, GA 30071",13135,Gwinnett County,33.922448890988,-84.212635170744,matched
31471,"801 W Gordon Street Thomaston, GA 30286-3426",13293,Upson County,32.887196454205,-84.336229086687,matched
60316,"2001 Antioch Road Dalton, GA 30720",13313,Whitfield County,34.733914081736,-84.953161777259,matched
33340,"400 Timms Road Calhoun, GA 30701",13129,Gordon County,34.513367719852,-84.926612565621,matched
55028,"1618 Mars Hill Road, Suite B Watkinsville, GA 30677",13219,Oconee County,33.884771592134,-83.455292411513,matched
34494,"101 Houston Street Barnesville, GA 30204",13171,Lamar County,33.051217119505,-84.157389254324,matched
51673,"2721 Buford Hwy. NE Buford, Ga 30518",13135,Gwinnett County,34.126499164564,-83.982998526733,matched
31387,"1430 Hwy 82 West Suite 105) Tifton, GA 31793",13277,Tift County,31.447986310013,-83.537141809792,matched
78751,"1200 Abernathy Road (Suite 1700) Atlanta, GA 30328",13121,Fulton County,33.93822944072,-84.347705035421,matched
78727,"2501 N. Patterson Street Valdosta, GA 31602",13185,Lowndes County,30.861670540771,-83.28881183844,matched
74847,"2501 N. Patterson Street Valdosta, GA 31602",13185,Lowndes County,30.861670540771,-83.28881183844,matched
67622,"2501 N. Patterson Street Valdosta, GA 31602",13185,Lowndes County,30.861670540771,-83.28881183844,matched
77347,"2501 Patterson Street Valdosta, GA 31602",13185,Lowndes County,30.861670540771,-83.28881183844,matched
77098,"2501 Patterson St. Valdosta, GA 31602",13185,Lowndes County,30.861670540771,-83.28881183844,matched
49086,"1364 Clifton Rd. NE Atlanta, GA 30322",13089,DeKalb County,33.7952,-84.3248,zip_fallback
33908,"2531 North Columbia Street Milledgeville, GA 31061",13009,Baldwin County,33.110454540709,-83.255954287762,matched
29748,"980 Johnson Ferry Road, Suite 520 Atlanta, GA 30342",13121,Fulton County,33.907897442996,-84.355395472368,matched
50095,"1405 Clifton Road Atlanta, GA 30322",13089,DeKalb County,33.795204707156,-84.321163605857,matched
26470,"750 North Cobb Street Milledgeville, GA 31061",13009,Baldwin County,33.087601309416,-83.24433203644,matched
59778,"2801 North Decatur Road, Suite 395 Decatur, GA 30033",13089,DeKalb County,33.793358298791,-84.278717740853,matched
34581,"285 Boulevard NE Atlanta, GA 30312",13121,Fulton County,33.759983127533,-84.372002611093,matched
26865,"3700 Market Street Clarkston, GA 30021",13089,DeKalb County,33.809355709722,-84.239363138871,matched
23126,"1015 Donald Lee Hollowell Pkwy Atlanta, GA 30318",13121,Fulton County,33.773254583254,-84.420357984943,matched
56426,"1302 Drayton St Savannah, GA 31401",13051,Chatham County,32.062872316799,-81.096674859968,matched
88794,"1230 Peach St. NE 19th Fl Promenade II Atlanta, GA 30309",13121,Fulton County,33.7984,-84.3883,zip_fallback
68943,"80 Jesse Hill Dr SE Atlanta, GA 30303",13121,Fulton County,33.754210807515,-84.380395399389,matched
71895,"80 Jessie Hill Jr. Dr. 1st floor Atlanta, GA 30303",13121,Fulton County,33.754210807515,-84.380395399389,matched
38692,"132 Stephenson Ave, Ste 102 Savannah, GA 31405",13051,Chatham County,32.013598663316,-81.112481151057,matched
56972,"1373 Cleveland Ave Atlanta, GA 30344",13121,Fulton County,33.6795373804,-84.433908100318,matched
57582,"8800 Roswell Road, Suite A-135 Sandy Springs, GA 30350",13121,Fulton County,33.999254349598,-84.350599694918,matched
46277,"907 E 18th Street Tifton, GA 31794",13277,Tift County,31.470469982345,-83.491296859631,matched
72948,"1001 West Ward Street Douglas, GA 31533",13069,Coffee County,31.509374194789,-82.861900440145,matched
46201,"1100 Johnson Ferry Rd Ste. 800 Atlanta, GA 30342",13121,Fulton County,33.90731825386,-84.352738698579,matched
40362,"980 Woodstock Pkwy (Ste300) Woodstock, GA 30188",13057,Cherokee County,34.111987008587,-84.533225671253,matched
24929,"1120 15th St, BA-7410 Augusta, GA 30912",13245,Richmond County,33.4705,-81.9881,zip_fallback
60430,"157 Clinic Avenue (Suite 201) Carrollton, GA 30117",13045,Carroll County,33.569098222393,-85.076944689597,matched
69501,"101 Deluxe Circle, Suite B Thomaston, Ga 30286",13293,Upson County,32.909695728591,-84.330202502626,matched
71793,"340 Exchange Boulevard, Suite 130 Bethlehem, GA 30620",13013,Barrow County,33.94333028392,-83.745932555407,matched
25580,"5755 North Point Pkwy, Ste 89 Alpharetta, GA 30022",13121,Fulton County,34.052785204068,-84.279068554519,matched
44683,"555 Sun Valley Drive, Suite D-1 Roswell, GA 30076",13121,Fulton County,34.051193160924,-84.338988234619,matched
28434,"5012 Bristol Industrial Hwy, Ste.110 Buford, GA 30518",13139,Hall County,34.140408052454,-83.960813439674,matched
78444,"100 First Court Columbus, GA 31909",13215,Muscogee County,32.536045102359,-84.954715739147,matched
21240,"550 Pearchtree St, NE Atlanta, GA 30308",13121,Fulton County,33.769677722421,-84.38522147589,matched
28283,"111 Mountain Brook Drive, Suite 100 Canton, GA 30115",13057,Cherokee County,34.178636999598,-84.504052530741,matched
58645,"1980 Friendship Rd., Suite 104 Hoschton, GA 30548",13139,Hall County,34.109576952576,-83.872179305815,matched
75734,"340 NORTH MILLEDGE AVE SUITE B ATHENS, GA 30601",13059,Clarke County,33.95761894597,-83.389168157403,matched
75734,"340 North Milledge Avenue, Suite B Athens, GA 30601",13059,Clarke County,33.95761894597,-83.389168157403,matched
77651,"5910 Suwanee Dam Rd Ste.100 Sugar Hill, GA 30518",13135,Gwinnett County,34.119345315506,-84.076711350341,matched
49292,"163 E Tollison St Bexley, GA 31513",13001,Appling County,31.769519009474,-82.355738741078,matched
62656,"1700 Medical Way Snellville, GA 30078",13135,Gwinnett County,33.877582033731,-84.019727551159,matched
57685,"117 Harmony Crossing Ste.1 Eatonton, GA 31024",13237,Putnam County,33.428501556892,-83.275446152279,matched
74059,"695 W Crossville Rd Roswell, GA 30075",13121,Fulton County,34.058138798169,-84.380567464033,matched
87338,"117 Harmony Crossing Eatonton, GA 31024",13237,Putnam County,33.428501556892,-83.275446152279,matched
26367,"2249 Vinson Hwy SE Milledgeville, Ga 31061",13009,Baldwin County,33.047962308373,-83.21272953922,matched
36147,"16 East 12th St., Ste 202 Rome, GA 30161",13115,Floyd County,34.23798907131,-85.173230483448,matched
62929,"455 Philip Blvd, Bldg 100, Ste 140 Lawrenceville, GA 30046",13135,Gwinnett County,33.96848622104,-84.008918633156,matched
39129,"165 Blue Ridge Overlook Blue Ridge, GA 30513",13111,Fannin County,34.888250750653,-84.302562013957,matched
42414,"1102 Smith Ave, Suite K Thomasville, GA 31792",13275,Thomas County,30.835292195363,-83.957245243242,matched
48422,"1023 Keith Dr. Perry, Ga 31069",13153,Houston County,32.458751941533,-83.707635522712,matched
97967,"3448 Vineville Avenue Macon, GA 31204",13021,Bibb County,32.857052797632,-83.681859719434,matched
20360,"1523 Old Valdosta Highway Ray City, GA 31645",13019,Berrien County,31.044165966303,-83.267121371538,matched
94578,"5767 Old Winder Highway Braselton, GA 30517",13139,Hall County,34.12336441787,-83.828180197659,matched
72043,"1231 Joseph E Boone Blvd NW Atlanta, GA 30314",13121,Fulton County,33.763577859724,-84.427800518599,matched
40739,"3400 Parkwood Dr Brunswick, GA 31520",13127,Glynn County,31.17239918848,-81.474135250888,matched
76745,"2945 Panola Rd Lithonia, GA 30038",13089,DeKalb County,33.701804408766,-84.171270976362,matched
38565,"1139 Lexington Ave Ste.A Savannah, GA 31404",13051,Chatham County,32.033374014295,-81.089957297264,matched
79514,"108 Prominence Ct Ste. 100 Dawsonville, GA 30534",13085,Dawson County,34.368083581912,-84.033824772253,matched
50910,"160 Central Ave Trion, GA 30753",13055,Chattooga County,34.530662010224,-85.308003829313,matched
66351,"89 Sandy Run Rd. Bonaire, GA 31005",13153,Houston County,32.568295889784,-83.592676988834,matched
25822,"100 Eagles Walk Stockbridge, GA 30281",13151,Henry County,33.513033469352,-84.22929472003,matched
66186,"5767 Old Winder Hwy Braselton, Ga 30517",13139,Hall County,34.12336441787,-83.828180197659,matched
69986,"710 center Street Columbus, GA 31901",13215,Muscogee County,32.481333166278,-84.983088673957,matched
23242,"5767 Old Winder Hwy Braselton, GA 30517",13139,Hall County,34.12336441787,-83.828180197659,matched
68314,"2122 Manchester Expy Columbus, GA 31904",13215,Muscogee County,32.50693245108,-84.962091286334,matched
64606,"118 North Park Drive Brunswick, GA 31520",13127,Glynn County,31.188642809087,-81.547045234953,matched
33776,"409 Arrowhead Blvd, Suite C6 Jonesboro, GA 30236",13063,Clayton County,33.574907534648,-84.37860464764,matched
46126,"2510 Redmond Circle NW Rome, GA 30165",13115,Floyd County,34.274607275967,-85.228143971221,matched
28079,"7301 Northlake Drive Columbus, GA 31909",13215,Muscogee County,32.5369,-84.9274,zip_fallback
56182,"408 S. Main Street, Suite C Baxley, GA 31513",13001,Appling County,31.772923103671,-82.350831872708,matched
40212,"1436 Broadrick Drive, Suite B Dalton, GA 30720",13313,Whitfield County,34.792512019143,-84.985796732854,matched
42724,"4519 Woodruff Road, Unit 4 #315 Columbus, GA 31904",13215,Muscogee County,32.507371564083,-84.962511657082,matched
44762,"7901 Veterans Pkwy Columbus, GA 31909",13215,Muscogee County,32.5369,-84.9274,zip_fallback
57364,"393 North Belair Road Evans, GA 30809",13073,Columbia County,33.526806591895,-82.135680217954,matched
25159,"101 Harris Industrial Blvd, Suite A Vidalia, Ga 30474",13279,Toombs County,32.204213887939,-82.378687164078,matched
48780,"105 Mirramont Lake Drive Woodstock, GA 30189",13057,Cherokee County,34.118658130965,-84.582422076312,matched
77748,"109 Sugar Mill Circle Savannah, Ga 31419",13051,Chatham County,31.991476556343,-81.208807504519,matched
56182,"1523 Old Valdosta Road Ray City, GA 31645",13019,Berrien County,31.044165966303,-83.267121371538,matched
29003,"315 Boulevard, NE Suite 432 Atlanta, GA 30312",13121,Fulton County,33.764129048162,-84.3718868377,matched
44228,"818 Forsyth St Macon, GA 31201",13021,Bibb County,32.835543147678,-83.635498729802,matched
63616,"3907 McKee Mill Trace Ellenwood, GA 30294",13089,DeKalb County,33.644630994315,-84.237934655098,matched
30205,"4700 Waters Ave, Suite 405 Savannah, GA 31404",13051,Chatham County,32.032184665739,-81.09162268514,matched
30856,,,,,,
32633,"2675 N. Martin St, Bldg 700 East Point, GA 30344",13121,Fulton County,33.682181917304,-84.438103104738,matched
80374,"1240 Eagles Landing Pkwy Suite 110 Stockbridge, GA 30281",13151,Henry County,33.5633,-84.2165,zip_fallback
89551,"1240 Eagles Landing Pkwy Stockbridge, GA 30281",13151,Henry County,33.5633,-84.2165,zip_fallback
73263,"640 Martin Luther King Jr. Blvd, Suite 200 Macon, GA 31201",13021,Bibb County,32.831177559396,-83.62889996844,matched
52488,"5300 Bowman Road Macon, GA 31210",13021,Bibb County,32.92284869856,-83.727735121396,matched
93912,"1968 Peachtree Rd NW Atlanta, GA 30309",13121,Fulton County,33.808406957224,-84.393664726494,matched
62895,"5655 Atlanta Hwy, Ste A Alpharetta, GA 30004",13117,Forsyth County,34.14520567442,-84.252231418854,matched
42898,"1455 Pleasant Hill Rd., Ste. 804 Lawrenceville, GA 30044",13135,Gwinnett County,33.939374995901,-84.121433283458,matched
