oneline,county_fips,county_name,lat,lon,status
"1803 GREAT SHOALS CIR, LAWRENCEVILLE, GA, 30045",13135,Gwinnett County,33.928841156179,-83.906064530398,matched
"1804 COLONIAL SOUTH DR SW, CONYERS, GA, 30094",13247,Rockdale County,33.556359345988,-84.042065812691,matched
"1804 FORKS RD, MILLWOOD, GA, 31552",13003,Atkinson County,31.305698521579,-82.648343465573,matched
"1805 OLD ALABAMA RD, SUITE 250, ROSWELL, GA, 30076",13121,Fulton County,34.023612078865,-84.311169340994,matched
"1805 TIFT AVE N STE D, TIFTON, GA, 31794",13277,Tift County,31.470768513168,-83.503033922335,matched
"1805 VERNON RD, SUITE B, LAGRANGE, GA, 30240",13285,Troup County,33.027942267601,-85.071962555719,matched
"1806 LEE AVE, TIFTON, GA, 31794",13277,Tift County,31.467912509819,-83.492869156632,matched
"1806 LEE AVENUE, TIFTON, GA, 31794",13277,Tift County,31.467912509819,-83.492869156632,matched
"1808 OVER LAKE DR SE, CONYERS, GA, 30013",13247,Rockdale County,33.641583499112,-84.009876459268,matched
"1809 CANTON RD, MARIETTA, GA, 30066",13067,Cobb County,33.994963748273,-84.525703862205,matched
"181 S CLAYTON ST, LAWRENCEVILLE, GA, 30045",13135,Gwinnett County,33.95451154505,-83.988103743407,matched
"1810 GEORGIA HIGHWAY 20 SE STE 172, CONYERS, GA, 30013",13247,Rockdale County,33.641080808447,-84.014280783904,matched
"1810 HIGHWAY 20 SE STE 172, CONYERS, GA, 30013",13247,Rockdale County,33.641080808447,-84.014280783904,matched
"1810 MULKEY RD STE 105, AUSTELL, GA, 30106",13067,Cobb County,33.858873829407,-84.604553943109,matched
"1810 MULKEY RD STE 200, AUSTELL, GA, 30106",13067,Cobb County,33.858873829407,-84.604553943109,matched
"1810 MULKEY RD STE 201, AUSTELL, GA, 30106",13067,Cobb County,33.858873829407,-84.604553943109,matched
"1810 MULKEY RD STE 202, AUSTELL, GA, 30106",13067,Cobb County,33.858873829407,-84.604553943109,matched
"1810 MULKEY RD, AUSTELL, GA, 30106",13067,Cobb County,33.858873829407,-84.604553943109,matched
"1810 MULKEY RD, SUITE 105, AUSTELL, GA, 30106",13067,Cobb County,33.858873829407,-84.604553943109,matched
"1810 MULKEY RD, SUITE 201, AUSTELL, GA, 30106",13067,Cobb County,33.858873829407,-84.604553943109,matched
"1810 WHITE CIR, MARIETTA, GA, 30066",13067,Cobb County,33.991751323906,-84.569293735543,matched
"1810 WHITE CIR, SUITE 105, MARIETTA, GA, 30066",13067,Cobb County,33.991751323906,-84.569293735543,matched
"1811 EDWINA DR, VIDALIA, GA, 30474",13279,Toombs County,32.2033963972,-82.389981113395,matched
"1811 MANNING DR, VIDALIA, GA, 30474",13279,Toombs County,32.209141083512,-82.389559050112,matched
"1815 OLD OCILLA RD, TIFTON, GA, 31794",13277,Tift County,31.47143704216,-83.488290652005,matched
"1815 RHODA ST, WAYCROSS, GA, 31503",13299,Ware County,31.191109711074,-82.371477215881,matched
"1816 EAGLE DR STE 200-B, WOODSTOCK, GA, 30189",13057,Cherokee County,34.112870805953,-84.57651571536,matched
"1818 LAKEFIELD CT SE STE B, CONYERS, GA, 30013",13247,Rockdale County,33.641586045908,-84.00848538591,matched
"182 ERIE PT, HOSCHTON, GA, 30548",13157,Jackson County,34.082161730755,-83.758453416419,matched
"182 PERRY HOUSE RD STE E, FITZGERALD, GA, 31750",13017,Ben Hill County,31.699091209881,-83.260900848136,matched
"182 PERRY HOUSE RD, SUITE D, FITZGERALD, GA, 31750",13017,Ben Hill County,31.699091209881,-83.260900848136,matched
"182 SILVER ARROW CIR, AUSTELL, GA, 30168",13067,Cobb County,33.776300770324,-84.553605949667,matched
"1821 CLIFTON RD NE, ATLANTA, GA, 30329",13089,DeKalb County,33.80206785423,-84.331877205975,matched
"1821 CLIFTON RD NE, SUITE 1046, ATLANTA, GA, 30329",13089,DeKalb County,33.80206785423,-84.331877205975,matched
"1821 CLIFTON RD NE, WESLEY WOOD, ATLANTA, GA, 30329",13089,DeKalb County,33.80206785423,-84.331877205975,matched
"1822 E GWINNETT ST, SAVANNAH, GA, 31404",13051,Chatham County,32.058831145787,-81.065309679048,matched
"1823 HAMILTON LAKE PKWY, BUFORD, GA, 30519",13135,Gwinnett County,34.078389336658,-83.900340634323,matched
"1824 RIDGE AVE N, TIFTON, GA, 31794",13277,Tift County,31.471254191023,-83.509422541765,matched
"1825 COUNTY SERVICES PKWY SW, MARIETTA, GA, 30008",13067,Cobb County,33.908512431746,-84.582520695538,matched
"1825 GA-34, NEWNAN, GA 30265, NEWNAN, GA, 30265",13077,Coweta County,33.366709583622,-84.889518890885,matched
"1825 GA-34, NEWNAN, GA, 30265",13077,Coweta County,33.366709583622,-84.889518890885,matched
"1825 GA-34, SUITE 1200, NEWNAN, GA, 30265",13077,Coweta County,33.366709583622,-84.889518890885,matched
"1825 HIGHWAY 34 E STE 3000, NEWNAN, GA, 30265",13077,Coweta County,33.402240592445,-84.719824290684,matched
"1825 HIGHWAY 34 E STE 3400, NEWNAN, GA, 30265",13077,Coweta County,33.402240592445,-84.719824290684,matched
"1825 HIGHWAY 34 E, NEWNAN, GA, 30265",13077,Coweta County,33.402240592445,-84.719824290684,matched
"1825 HIGHWAY 34 E, SUITE 1300, NEWNAN, GA, 30265",13077,Coweta County,33.402240592445,-84.719824290684,matched
"1825 MARTHA BERRY BLVD NW, ROME, GA, 30165",13115,Floyd County,34.275755377356,-85.181961501635,matched
"1825 OLD ALABAMA RD STE 201, ROSWELL, GA, 30076",13121,Fulton County,34.024584684299,-84.307305568827,matched
"1825 ROCKBRIDGE RD STE 15B, STONE MOUNTAIN, GA, 30087",13135,Gwinnett County,33.826484220922,-84.124638640449,matched
"1826 VETERANS BLVD, DUBLIN, GA, 31021",13175,Laurens County,32.54067649038,-82.946847892571,matched
"1826 VETERANS BLVD, G&EC BLDG 9, DUBLIN, GA, 31021",13175,Laurens County,32.54067649038,-82.946847892571,matched
"1826 VETERANS BLVD., DUBLIN, GA, 31021",13175,Laurens County,32.54067649038,-82.946847892571,matched
"1829 INDEPENDENCE SQ STE 1, DUNWOODY, GA, 30338",13089,DeKalb County,33.930371869628,-84.313544956568,matched
"1831 5TH AVE, COLUMBUS, GA, 31904",13215,Muscogee County,32.483298211654,-84.98658784581,matched
"1834 CLAIRMONT RD STE 100, DECATUR, GA, 30033",13089,DeKalb County,33.807747074313,-84.310068307124,matched
"1835 SAVOY DR, SUITE 101, ATLANTA, GA, 30341",13089,DeKalb County,33.919801398044,-84.313314612783,matched
"1840 RIDGEFIELD DR, ROSWELL, GA, 30075",,,,,no_match
"1841 CLIFTON RD NE, 3RD FL, S., ATLANTA, GA, 30329",13089,DeKalb County,33.802229795791,-84.332089430672,matched
"1841 CLIFTON RD NE, 4TH FLOOR, ATLANTA, GA, 30329",13089,DeKalb County,33.802229795791,-84.332089430672,matched
"1841 CLIFTON RD NE, 5TH FLR, ATLANTA, GA, 30329",13089,DeKalb County,33.802229795791,-84.332089430672,matched
"1841 CLIFTON RD NE, ATLANTA, GA, 30329",13089,DeKalb County,33.802229795791,-84.332089430672,matched
"1841 CLIFTON RD, 3RD FLOOR, ATLANTA, GA, 30322",13089,DeKalb County,33.802229795791,-84.332089430672,matched
"1841 MONTREAL RD STE 111, TUCKER, GA, 30084",13089,DeKalb County,33.836955193558,-84.256755045733,matched
"1845 SATELLITE BLVD, SUITE 500, DULUTH, GA, 30097",13135,Gwinnett County,33.998233718872,-84.086965904212,matched
"1846 OLD NORCROSS RD STE 100, LAWRENCEVILLE, GA, 30044",13135,Gwinnett County,33.952382395867,-84.058088516524,matched
"1846 S CARISBROOK PL, AUSTELL, GA, 30168",13067,Cobb County,33.804208372169,-84.60823107944,matched
"1847 BREWER BLVD SW, ATLANTA, GA, 30310",13121,Fulton County,33.704113906737,-84.411782132795,matched
"185 COTTON INDIAN CREEK RD, MCDONOUGH, GA, 30252",13151,Henry County,33.532400188835,-84.125258941874,matched
"185 ELI RUN, FAYETTEVILLE, GA, 30214",13113,Fayette County,33.497197923769,-84.481000885309,matched
"185 GEORGIA AVE E, FAYETTEVILLE, GA, 30214",13113,Fayette County,33.453758495702,-84.452891083034,matched
"185 LAKESHORE CIR NE, MILLEDGEVILLE, GA, 31061",13009,Baldwin County,33.153063942087,-83.235706421285,matched
"185 MONTAG CIR NE UNIT 140, ATLANTA, GA, 30307",,,,,no_match
"185 MONTAG CIR NE UNIT 453, ATLANTA, GA, 30307",,,,,no_match
"185 N BAKER ST, ELLENTON, GA, 31771",13071,Colquitt County,31.180886704109,-83.587487347792,matched
"185 N. BAKER ST., ELLENTON, GA, 31747",,,,,no_match
"185 NORTH BAKER STREET, ELLENTON, GA, 31747",,,,,no_match
"185 OLD PEACHTREE RD NW, SUWANEE, GA, 30024",13135,Gwinnett County,34.023886026821,-84.05036807981,matched
"1850 E WEST CONNECTOR, AUSTELL, GA, 30106",,,,,no_match
"1850 EPPS BRIDGE PKWY STE 205, ATHENS, GA, 30606",13219,Oconee County,33.916838170387,-83.443808397712,matched
"1855 BETTY SUE CT, BUFORD, GA, 30519",13135,Gwinnett County,34.043549749091,-83.930761888802,matched
"1855 HUDSON BRIDGE RD, STOCKBRIDGE, GA, 30281",13151,Henry County,33.500641065797,-84.245162341609,matched
"1856 THOMPSON BRIDGE RD # 14, GAINESVILLE, GA, 30501",13139,Hall County,34.326891506719,-83.835334566112,matched
"1856 THOMPSON BRIDGE RD STE 14, GAINESVILLE, GA, 30501",13139,Hall County,34.326891506719,-83.835334566112,matched
"1857 ANTHONY NANE CT, LAWRENCEVILLE, GA, 30043",13135,Gwinnett County,34.0226038028,-83.949207437268,matched
"1857 CAMEO CT, TUCKER, GA, 30084",13089,DeKalb County,33.83791465953,-84.243641409124,matched
"1857 W MCINTOSH RD, GRIFFIN, GA, 30223",13255,Spalding County,33.273432282631,-84.302891471961,matched
"186 CANNON BRIDGE RD UNIT B, CORNELIA, GA, 30531",13137,Habersham County,34.544974983307,-83.546446312855,matched
"186 SUNSET AVE NW, ATLANTA, GA, 30314",13121,Fulton County,33.759340167525,-84.410005597187,matched
"186 SUNSET AVE, ATLANTA, GA, 30314",13121,Fulton County,33.759340167525,-84.410005597187,matched
"1860 ATKINSON RD STE 109, LAWRENCEVILLE, GA, 30043",13135,Gwinnett County,33.976073786451,-84.078960001834,matched
"1860 WATSON BLVD, WARNER ROBINS, GA, 31093",13153,Houston County,32.618265080154,-83.639670720411,matched
"1861 WATSON BLVD, WARNER ROBINS, GA, 31093",13153,Houston County,32.618150488791,-83.639935539621,matched
"1862 AUBURN RD STE 118, DACULA, GA, 30019",13135,Gwinnett County,34.047474661401,-83.924232896788,matched
"1862 AUBURN RD, SUITE 107, DACULA, GA, 30019",13135,Gwinnett County,34.047474661401,-83.924232896788,matched
"1863 MEMORIAL DR SE, ATLANTA, GA, 30317",13089,DeKalb County,33.747340432697,-84.326571322772,matched
"1864 JENNA LYN CT, LAWRENCEVILLE, GA, 30043",13135,Gwinnett County,33.993280888172,-84.038466240242,matched
"1867 ANTHONY NANE CT, LAWRENCEVILLE, GA, 30043",13135,Gwinnett County,34.022581207116,-83.94901882125,matched
"187 COVINGTON PL, ATHENS, GA, 30606",13059,Clarke County,33.931828942681,-83.471416091205,matched
"1870 ATLANTA HWY, GAINESVILLE, GA, 30504",13139,Hall County,34.259678865862,-83.845868815704,matched
"1870 ATLANTA RD, SUITE J, GAINESVILLE, GA, 30504",13139,Hall County,34.259678865862,-83.845868815704,matched
"1870 THE EXCHANGE SE STE 200, ATLANTA, GA, 30339",13067,Cobb County,33.907804029407,-84.478989201269,matched
"1872 INDEPENDENCE SQ STE A, DUNWOODY, GA, 30338",13089,DeKalb County,33.930685153571,-84.312285759501,matched
"1875 CENTURY BLVD NE STE 150, ATLANTA, GA, 30345",13089,DeKalb County,33.846295184462,-84.312497548392,matched
"1875 CENTURY BLVD NE, SUITE 150, ATLANTA, GA, 30345",13089,DeKalb County,33.846295184462,-84.312497548392,matched
"1875 CENTURY BLVD, SUITE 150, ATLANTA, GA, 30345",13089,DeKalb County,33.846295184462,-84.312497548392,matched
"1875 FANT DR, FORT OGLETHORP, GA, 30742",13047,Catoosa County,34.954909393792,-85.243341529935,matched
"1880 BRASELTON HWY STE 118, LAWRENCEVILLE, GA, 30043",13135,Gwinnett County,34.035395998443,-83.956616517986,matched
"189 BO JAMES ST STE 105, CLAYTON, GA, 30525",,,,,no_match
"189 JEFFERSON PKWY, NEWNAN, GA, 30263",13077,Coweta County,33.398971056481,-84.769730378318,matched
"189 MARIE CT, BETHLEHEM, GA, 30620",13013,Barrow County,33.923194281991,-83.767242093755,matched
"189 PROFESSIONAL CT SE STE 400, CALHOUN, GA, 30701",13129,Gordon County,34.497411955921,-84.928799807944,matched
"1895 ALCOVY TRAILS DR, DACULA, GA, 30019",13135,Gwinnett County,33.931600221619,-83.896865902081,matched
"1895 PHOENIX BLVD STE 235, COLLEGE PARK, GA, 30349",13063,Clayton County,33.61425448486,-84.447628731827,matched
"1897 HIGHWAY 211 NW STE 100, HOSCHTON, GA, 30548",13013,Barrow County,34.089643838347,-83.805349267893,matched
"1899 LAKE RD STE 212, HIRAM, GA, 30141",13223,Paulding County,33.891194587657,-84.750063231792,matched
"1899 POWERS FERRY RD SE, ATLANTA, GA, 30339",13067,Cobb County,33.906403753331,-84.464519561659,matched
"19 DOCTORS WAY, BLAIRSVILLE, GA, 30512",,,,,no_match
"19 JO DOTSON CIR, CLAYTON, GA, 30525",,,,,no_match
"19 JOHN MADDOX DR NW STE B, ROME, GA, 30165",13115,Floyd County,34.277414802678,-85.193124094721,matched
"19 REDMOND RD NW, ROME, GA, 30165",13115,Floyd County,34.278059753418,-85.182595940059,matched
"190 GREENCASTLE RD, TYRONE, GA, 30290",13113,Fayette County,33.450651950011,-84.590796361335,matched
"190 HANDLEY RD STE A, TYRONE, GA, 30290",13113,Fayette County,33.480151806349,-84.583808700816,matched
"190 HANDLEY RD, TYRONE, GA, 30290",13113,Fayette County,33.480151806349,-84.583808700816,matched
"190 MADISON AVE NE, LUDOWICI, GA, 31316",13183,Long County,31.741500739507,-81.706585308868,matched
"1900 10TH AVE STE 110, COLUMBUS, GA, 31901",13215,Muscogee County,32.48039367168,-84.9794392013,matched
"1900 10TH AVE STE 200, COLUMBUS, GA, 31901",13215,Muscogee County,32.48039367168,-84.9794392013,matched
"1900 10TH AVE STE 211, COLUMBUS, GA, 31901",13215,Muscogee County,32.48039367168,-84.9794392013,matched
"1900 10TH AVE STE 300, COLUMBUS, GA, 31901",13215,Muscogee County,32.48039367168,-84.9794392013,matched
"1900 10TH AVE, SUITE 200, COLUMBUS, GA, 31901",13215,Muscogee County,32.48039367168,-84.9794392013,matched
"1900 11TH AVE STE A, COLUMBUS, GA, 31901",13215,Muscogee County,32.480584608565,-84.977218537885,matched
"1900 5TH AVE, COLUMBUS, GA, 31904",,,,,no_match
"1900 PERRY BLVD NW, ATLANTA, GA, 30318",13121,Fulton County,33.794478115343,-84.449169125761,matched
"1900 TEBEAU ST, WAYCROSS, GA, 31501",13299,Ware County,31.225985576974,-82.349168339293,matched
"1900 THE EXCHANGE SE STE 600, ATLANTA, GA, 30339",13067,Cobb County,33.906757060318,-84.478418195877,matched
"1900 THE EXCHANGE SE UNIT 300, ATLANTA, GA, 30339",13067,Cobb County,33.906757060318,-84.478418195877,matched
"1901 HONEY CREEK COMMONS SE, CONYERS, GA, 30013",13247,Rockdale County,33.591636720989,-84.012714214537,matched
"1901 W SCREVEN ST, QUITMAN, GA, 31643",13027,Brooks County,30.785698904379,-83.576676554653,matched
"1903 N DRUID HILLS RD NE, ATLANTA, GA, 30319",13089,DeKalb County,33.834641591332,-84.341554247284,matched
"1904 BENT OAK WAY, CONYERS, GA, 30013",13247,Rockdale County,33.627736422516,-83.995116614315,matched
"1905 BARNETT SHOALS RD, ATHENS, GA, 30605",13059,Clarke County,33.924835951337,-83.339752282615,matched
"1905 S HUTCHINSON AVE, ADEL, GA, 31620",,,,,no_match
"1907 SOQUE CIR, JEFFERSON, GA, 30549",13157,Jackson County,34.10989377476,-83.614657060024,matched
"1908 TARVER DR, BLAKELY, GA, 39823",13099,Early County,31.394934696902,-84.936005749601,matched
"1909 N COLUMBIA ST STE D, MILLEDGEVILLE, GA, 31061",,,,,no_match
"1909 N COLUMBIA ST, MILLEDGEVILLE, GA, 31061",,,,,no_match
"1909 US HIGHWAY 82 W STE 3&4, TIFTON, GA, 31793",13277,Tift County,31.445604185556,-83.543402508741,matched
"1909 US HIGHWAY 82 W STE 3AND4, TIFTON, GA, 31793",,,,,no_match
"1909 US HIGHWAY 82 W STE 5, TIFTON, GA, 31793",13277,Tift County,31.445604185556,-83.543402508741,matched
"1909 US HIGHWAY 82 W STE 9, BOX #246, TIFTON, GA, 31793",13277,Tift County,31.445604185556,-83.543402508741,matched
"191 CARL GRIFFIN DR, SAVANNAH, GA, 31405",13051,Chatham County,32.062612854287,-81.164889890843,matched
"191 DEEP SOUTH FARM RD, BLAIRSVILLE, GA, 30512",13291,Union County,34.885823461309,-83.963484781942,matched
"191 LAMAR HALEY PKWY, CANTON, GA, 30114",13057,Cherokee County,34.241997613331,-84.474163688595,matched
"191 SE BROAD ST, JESUP, GA, 31546",13305,Wayne County,31.603687772194,-81.883197559573,matched
"1910 DOROTHY ST, WAYCROSS, GA, 31501",13299,Ware County,31.234314090669,-82.35754121614,matched
"1910 ELM PARK DR, HAMPTON, GA, 30228",13151,Henry County,33.389074676626,-84.28087942575,matched
"1912 MEMORIAL DR STE E, WAYCROSS, GA, 31501",13299,Ware County,31.20307060328,-82.332810194158,matched
"1913 PALMYRA RD, ALBANY, GA, 31701",13095,Dougherty County,31.603399513823,-84.169364980727,matched
"1915 EISENHOWER DR, SAVANNAH, GA, 31406",13051,Chatham County,32.001563511088,-81.082739854819,matched
"1915 HEPHZIBAH MCBEAN RD, HEPHZIBAH, GA, 30815",13245,Richmond County,33.273855140427,-82.071328881172,matched
"1915 PIUS DR, ELLENWOOD, GA, 30294",13089,DeKalb County,33.670459980029,-84.321053566642,matched
"1916 N LEG RD, FAMILY HEAL, AUGUSTA, GA, 30909",13245,Richmond County,33.455517613397,-82.066034248658,matched
"1918 DE WINTON PL, LAWRENCEVILLE, GA, 30043",13135,Gwinnett County,33.977641398379,-84.068052812,matched
"1919 BONNER ST, DECATUR, GA, 30032",13089,DeKalb County,33.73447048037,-84.288825808892,matched
"1920 BRIARCLIFF RD NE, ATLANTA, GA, 30329",13089,DeKalb County,33.809823451372,-84.334556214749,matched
"1921 ALICE ST STE 3A, WAYCROSS, GA, 31501",13299,Ware County,31.225467047283,-82.34554318794,matched
"1921 ALICE ST, 4B, WAYCROSS, GA, 31501",13299,Ware County,31.225467047283,-82.34554318794,matched
"1921 WHITTLESEY RD STE 100, COLUMBUS, GA, 31904",13215,Muscogee County,32.539625817196,-84.961484338911,matched
"1921 WHITTLESEY RD STE 110, COLUMBUS, GA, 31904",13215,Muscogee County,32.539625817196,-84.961484338911,matched
"1924 CLIFF VALLEY WAY NE, ATLANTA, GA, 30329",13089,DeKalb County,33.835621164953,-84.324839757874,matched
"1924 CORLEY RD, HEPHZIBAH, GA, 30815",13033,Burke County,33.250913550181,-82.132987165746,matched
"1925 OLD PEACHTREE RD NE, LAWRENCEVILLE, GA, 30043",13135,Gwinnett County,34.036475378214,-83.961037766172,matched
"193 BRICKHILL CIR, SAVANNAH, GA, 31407",13051,Chatham County,32.174703891462,-81.252169579205,matched
"193 JIM GOODSON RD, GRIFFIN, GA, 30223",13255,Spalding County,33.300670645861,-84.373693720155,matched
"193 JOHN MICHAEL DRIVE, MACON, GA, 31211",13169,Jones County,32.884401524463,-83.582148039249,matched
"1931 JESSE JEWELL PKWY SE, GAINESVILLE, GA, 30501",13139,Hall County,34.313040848958,-83.7961991194,matched
"1933 SHIELDS RD, DALTON, GA, 30720",13313,Whitfield County,34.756046080372,-84.995011235763,matched
"1934 ACORN LN, DACULA, GA, 30019",13135,Gwinnett County,34.016730428148,-83.923309689007,matched
"1935 A HOMER RD, SUITE A, COMMERCE, GA, 30529",13157,Jackson County,34.231866124397,-83.45292263951,matched
"1938 PEACHTREE RD NW, SUITE 700, ATLANTA, GA, 30309",13121,Fulton County,33.807693426774,-84.393844896262,matched
"1941 PHINIZY RD, AUGUSTA, GA, 30906",13245,Richmond County,33.385743905816,-82.017135162066,matched
"1942 ATKINSON RD, SUITE 100, LAWRENCEVILLE, GA, 30043",13135,Gwinnett County,33.977960501439,-84.079768352208,matched
"1942 BEAVER RUIN RD, NORCROSS, GA, 30071",13135,Gwinnett County,33.934350262646,-84.171345574571,matched
"1942 NORTH AVE, COLUMBUS, GA, 31901",13215,Muscogee County,32.482466301822,-84.981256620233,matched
"1948 OLD OCILLA RD, TIFTON, GA, 31794",13277,Tift County,31.474761295746,-83.485119748194,matched
"1949 STONEBROOK WAY, LAWRENCEVILLE, GA, 30043",13135,Gwinnett County,34.006778414462,-84.015471064754,matched
"195 FAIRVIEW RD, ELLENWOOD, GA, 30294",13151,Henry County,33.617515979543,-84.233921960643,matched
"195 KING AVE, ATHENS, GA, 30606",13059,Clarke County,33.96003834954,-83.397883217929,matched
"195 MARTIN LUTHER KING JR AVE SW, CAIRO, GA, 39828",13131,Grady County,30.875967162088,-84.211057215571,matched
"195 N BROAD ST, ALAMO, GA, 30411",,,,,no_match
"1950 BUFORD HIGHWAY, BUFORD, GA, 30518",13135,Gwinnett County,34.106383931429,-84.00307127245,matched
"1950 BUFORD HWY, BUFORD, GA, 30518",13135,Gwinnett County,34.106383931429,-84.00307127245,matched
"1950 BUFORD HWY, CVS CAREMAR, BUFORD, GA, 30518",,,,,no_match
"1950 RIVERSIDE PKWY STE 100, LAWRENCEVILLE, GA, 30043",,,,,no_match
"1950 SPECTRUM CIR SE, MARIETTA, GA, 30067",13067,Cobb County,33.905496706798,-84.46835243632,matched
"19519 HARTFORD ST, EDISON, GA, 39846",13037,Calhoun County,31.558204307857,-84.739522650848,matched
"19555 GA HIGHWAY 23, REIDSVILLE, GA, 30453",13267,Tattnall County,32.056519001736,-82.080843841475,matched
"1957 LAKESIDE PKWY STE 500, TUCKER, GA, 30084",13089,DeKalb County,33.839640957029,-84.239400821424,matched
"1959 THORNGATE LN, SNELLVILLE, GA, 30078",13135,Gwinnett County,33.855496895501,-84.046199488433,matched
"196 LAYING FARM RD SE, MILLEDGEVILLE, GA, 31061",13009,Baldwin County,33.026408516209,-83.21757311571,matched
"196 ROE HAMPTON LN, STONE MOUNTAIN, GA, 30087",13135,Gwinnett County,33.859985381579,-84.168544465158,matched
"1960 ANNWICKS DR, MARIETTA, GA, 30062",13067,Cobb County,33.998181427548,-84.457239090238,matched
"1960 GA HIGHWAY 247 CONNECTOR, BYRON, GA, 31008",,,,,no_match
"1960 HIGHWAY 247 CONN, BYRON, GA, 31008",,,,,no_match
"1960 RIVERSIDE PKWY, SUITE 101, LAWRENCEVILLE, GA, 30043",,,,,no_match
"1961 N DRUID HILLS RD NE, BROOKHAVEN, GA, 30329",13089,DeKalb County,33.833948085456,-84.340863495411,matched
"1964 JOHNSON RD, CHICKAMAUGA, GA, 30707",13295,Walker County,34.89267634337,-85.293396210644,matched
"1968 NORTH AVE, COLUMBUS, GA, 31901",13215,Muscogee County,32.482884541988,-84.981463186066,matched
"1968 PEACHTREE RD NW BLDG 5TH, ATLANTA, GA, 30309",13121,Fulton County,33.808406957224,-84.393664726494,matched
"1968 PEACHTREE RD NW BLDG 77, ATLANTA, GA, 30309",13121,Fulton County,33.808406957224,-84.393664726494,matched
"1968 PEACHTREE RD NW BLDG 775TH, ATLANTA, GA, 30309",13121,Fulton County,33.808406957224,-84.393664726494,matched
"1968 PEACHTREE RD NW BLDG FLOOR5, ATLANTA, GA, 30309",13121,Fulton County,33.808406957224,-84.393664726494,matched
"1968 PEACHTREE RD NW STE 3110, ATLANTA, GA, 30309",13121,Fulton County,33.808406957224,-84.393664726494,matched
"1968 PEACHTREE RD NW, 1984 BUILDI, ATLANTA, GA, 30309",13121,Fulton County,33.808406957224,-84.393664726494,matched
"1968 PEACHTREE RD NW, 77 BUILDING, ATLANTA, GA, 30309",13121,Fulton County,33.808406957224,-84.393664726494,matched
"1968 PEACHTREE RD NW, ATLANTA, GA, 30309",13121,Fulton County,33.808406957224,-84.393664726494,matched
"1968 PEACHTREE RD NW, BLDG 77 5TH, ATLANTA, GA, 30309",13121,Fulton County,33.808406957224,-84.393664726494,matched
"1968 PEACHTREE RD NW, BUILDING 77, ATLANTA, GA, 30309",13121,Fulton County,33.808406957224,-84.393664726494,matched
"1968 PEACHTREE RD NW, PIEDMONT HO, ATLANTA, GA, 30309",13121,Fulton County,33.808406957224,-84.393664726494,matched
"1968 PEACHTREE ROAD NW, BUILDING 77, ATLANTA, GA, 30309",13121,Fulton County,33.808406957224,-84.393664726494,matched
"197 BASS RD, MACON, GA, 31210",13021,Bibb County,32.882194104746,-83.745859767759,matched
"197 CURTIS PKWY NE, CALHOUN, GA, 30701",13129,Gordon County,34.506349948182,-84.925069078219,matched
"1975 CENTURY BLVD NE, SUITE 6, ATLANTA, GA, 30345",13089,DeKalb County,33.845296324028,-84.309293268519,matched
"1975 HIGHWAY 54 W STE 150, PEACHTREE CITY, GA, 30269",,,,,no_match
"1975 HIGHWAY 54 W, FAYETTEVILLE, GA, 30214",13113,Fayette County,33.427772519931,-84.557020895316,matched
"1975 HIGHWAY 54 W, SUITE 150, PEACHTREE CITY, GA, 30269",,,,,no_match
"1975 LASALLE WAY, MARIETTA, GA, 30062",13067,Cobb County,33.999117778029,-84.417738791215,matched
"1978 SCARBROUGH DR, STONE MOUNTAIN, GA, 30088",13089,DeKalb County,33.732239934366,-84.172592152087,matched
"1979 LAKE CHASE LN, JONESBORO, GA, 30236",13063,Clayton County,33.489658835928,-84.32680691906,matched
"198 HONEY HOLE RD, THOMSON, GA, 30824",13189,McDuffie County,33.479650638979,-82.510436233014,matched
"198 ROTHERHITHE LN NW, MARIETTA, GA, 30066",13067,Cobb County,34.036696722305,-84.546064857726,matched
"1980 WRIGHTS WAY, JONESBORO, GA, 30236",,,,,no_match
"1983 SOURWOOD DR, DALTON, GA, 30720",13313,Whitfield County,34.726160492107,-85.00811634569,matched
"1987 OAKBLUFF DR, AUSTELL, GA, 30106",13067,Cobb County,33.82940081851,-84.610835956339,matched
"199 14TH ST NE APT 1102, ATLANTA, GA, 30309",13121,Fulton County,33.786431261682,-84.380509735645,matched
"199 14TH ST NE APT 208, ATLANTA, GA, 30309",13121,Fulton County,33.786431261682,-84.380509735645,matched
"199 PRINCE AVE, ATHENS, GA, 30601",13059,Clarke County,33.960248151945,-83.382518969261,matched
"199 REYNOLDS BEND DR SE, ROME, GA, 30161",13115,Floyd County,34.231885440475,-85.067813757919,matched
"1990 LAKESIDE PKWY STE 170, TUCKER, GA, 30084",13089,DeKalb County,33.839748379954,-84.240849838975,matched
"1990 LAKESIDE PKWY, SUITE 170, TUCKER, GA, 30084",13089,DeKalb County,33.839748379954,-84.240849838975,matched
"1990 LIMESTONE CIR, SUITE 100, GAINESVILLE, GA, 30501",13139,Hall County,34.320909921196,-83.803586256628,matched
"1990 LUKKEN INDUSTRIAL DR W STE C, LAGRANGE, GA, 30240",13285,Troup County,33.018572302833,-85.077445173226,matched
"1990 OLD PARKER RD SE, CONYERS, GA, 30094",13247,Rockdale County,33.637079877246,-84.022120759756,matched
"1990 RIVERSIDE PKWY, LAWRENCEVILLE, GA, 30043",,,,,no_match
"1997 CHEATHAM WOODS DR SW, MARIETTA, GA, 30008",13067,Cobb County,33.9035349455,-84.593255369278,matched
